GeneID	Annotation	Class	TranscriptLength
Tb927.8.5080	fatty-acid amide hydrolase 2, putative, amidase, putative	Lipids	3635
Tb927.8.5090	DNA-directed RNA polymerase I largest subunit (RPA190)	RNA.synthesis	6161
Tb927.8.5100	hypothetical protein, conserved	Mito.pathway	8643
Tb927.8.5110	hypothetical protein, conserved	ZUnknown	6409
Tb927.8.5120	cytochrome c	Mito.e.transport	1734
Tb927.8.5130	POMP41	Mito.membrane	2352
Tb927.8.5140	DAG kinase	Lipids	2714
Tb927.8.5150	hypothetical protein, conserved	ZUnknown	430
Tb927.8.5160	hypothetical protein, conserved	ZUnknown	5604
Tb927.8.5170	hypothetical protein, conserved	ZUnknown	4410
Tb927.8.5180	LSm2	RNA.processing	550
Tb927.8.5190	hypothetical protein, conserved	ZUnknown	1495
Tb927.8.5200	Mitchondrial SSU ribosomal associated	Mito.translation	5731
Tb927.8.5210	CUL3 cullin	Ubiquitin.proteasome	3486
Tb927.8.5220	hypothetical protein, conserved	Mito.pathway	3290
Tb927.8.5230	cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative (PPIase)	Chaperone	1165
Tb927.8.5240	Domain of unknown function DUF221, putative	ZUnknown	4128
Tb927.8.5250	coatomer delta subunit, ,delta-COP	Vesicular.transport	1827
Tb927.8.5260	60S ribosomal protein L39	Ribosome	544
Tb927.8.5270	hypothetical protein, conserved	ZUnknown	874
Tb927.8.5280	Mitchondrial SSU ribosomal associated TbMRPS34	Mito.translation	1423
Tb927.8.5290	WW domain containing protein, putative	ZUnknown	1930
Tb927.8.5300	hypothetical protein, conserved	ZUnknown	4084
Tb927.8.5310	Polyketide cyclase / dehydrase and lipid transport, putative	ZUnknown	1393
Tb927.8.5320	hypothetical protein, conserved	ZUnknown	519
Tb927.8.5330	MCP2, binds to tRNAs and assists tRNA synthetases	Translation.tRNA	786
Tb927.8.5340	hypothetical protein	ZUnknown	1894
Tb927.8.5350	hypothetical protein, conserved	ZUnknown	513
Tb927.8.5360	hypothetical protein, conserved	ZUnknown	1724
Tb927.8.5370	hypothetical protein, conserved, no yeast or human match	ZUnknown	1688
Tb927.8.5380	ubiquitin fold modifier protein UFM1	Ubiquitin.proteasome	662
Tb927.8.5390	CRK4 cdc2- like protein kinase	Cell.cycle	1395
Tb927.8.540	N-terminal region of Chorein, a TM vesicle-mediated sorter, putative	ZUnknown	9024
Tb927.8.5400	hypothetical protein, conserved	ZUnknown	2833
Tb927.8.5410	hypothetical protein, conserved	ZUnknown	3747
Tb927.8.5420	methyltransferase domain containing protein, putative	Mito.pathway	1408
Tb927.8.5430	Snf7, putative	ZUnknown	660
Tb927.8.5450	amino acid transporter, putative (AAT6)	Amino.acid.transport	2682
Tb927.8.5480	hypothetical protein, conserved	ZUnknown	3145
Tb927.8.5490	Nucleolar protein,Nop52, putative	ZUnknown	2275
Tb927.8.550	peptide methionine sulfoxide reductase, putative	Protease	969
Tb927.8.5500	protein kinase, putative	Protein.kinase	2502
Tb927.8.5510	apurinic/apyrimidinic endonuclease, putative	DNA	1218
Tb927.8.5520	hypothetical protein, conserved	ZUnknown	644
Tb927.8.5530	COP9 signalosome complex subunit 5, putative	Protease	1331
Tb927.8.5540	ISA1 mitochondrial Iron-Sulfur cluster biosynthesis	Mito.pathway	1448
Tb927.8.5550	hypothetical protein, conserved, kineto-specific	ZUnknown	1190
Tb927.8.5560	NADH-ubiquinone oxidoreductase complex I subunit, putative	Mito.pathway	2244
Tb927.8.5570	transporter, putative	Transporter	2327
Tb927.8.5580	VPS13; N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, 	Vesicular.transport	17747
Tb927.8.5590	SH3-binding, glutamic acid-rich protein, putative	ZUnknown	1798
Tb927.8.560	GEM1, putative	ZUnknown	2080
Tb927.8.5600	transaldolase, putative	Glucose.glycerol	2107
Tb927.8.5610	hypothetical protein, conserved	ZUnknown	1902
Tb927.8.5620	ubiquitin carboxyl-terminal hydrolase, putative	Ubiquitin.proteasome	4291
Tb927.8.5630	dihydroorotase, putative	Enzyme	1338
Tb927.8.5640	SDH6 succinate dehydrogenase (complex II) subunit	Mito.e.transport	1364
Tb927.8.5650	hypothetical protein, conserved	ZUnknown	3037
Tb927.8.5660	hypothetical protein, conserved	Mito.pathway	665
Tb927.8.5670	hypothetical protein, conserved	ZUnknown	1158
Tb927.8.5680	Pyridoxal-dependent decarboxylase conserved domain containing protein, putative	ZUnknown	1923
Tb927.8.5690	KREPB8	Mito.RNA	1161
Tb927.8.570	proteasome regulatory non-ATP-ase subunit 10 (RPN10)	Ubiquitin.proteasome	1587
Tb927.8.5700	hypothetical protein, conserved	ZUnknown	2010
Tb927.8.5710	recombination initiation protein NBS1, putative	DNA	2770
Tb927.8.5720	Met-10+ like-protein, putative	ZUnknown	1870
Tb927.8.5730	SLK1 protein kinase	Protein.kinase	1752
Tb927.8.5740	proteasome 26S non-ATPase subunit 9, putative	Ubiquitin.proteasome	712
Tb927.8.5750	hypothetical protein, conserved	ZUnknown	2655
Tb927.8.5760	Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative	ZUnknown	3070
Tb927.8.5770	Elongator-like Protein 3a ELP3a	Chromatin	2296
Tb927.8.5780	phosphatase, putative	Phosphatase	1167
Tb927.8.5790	hypothetical protein	ZUnknown	1204
Tb927.8.580	hypothetical protein, conserved	Mito.pathway	1232
Tb927.8.5800	hypothetical protein, conserved	ZUnknown	771
Tb927.8.5810	mitochondrial carrier protein, MCP24	Mito.transport	915
Tb927.8.5820	Las1-like, putative	ZUnknown	1294
Tb927.8.5830	SMP-30/Gluconolaconase/LRE-like region, putative	ZUnknown	1455
Tb927.8.5840	hypothetical protein, conserved	ZUnknown	693
Tb927.8.5850	hypothetical protein, conserved	ZUnknown	12831
Tb927.8.5860	Mitchondrial LSU ribosomal protein 50S ribosomal protein L17, putative	Mito.translation	1053
Tb927.8.5870	hypothetical protein, conserved	ZUnknown	375
Tb927.8.5880	eIF1A	Translation	661
Tb927.8.5890	Anti-silencing function ASF1B	Chromatin	802
Tb927.8.590	carnitine O-palmitoyltransferase, putative	Lipids	3250
Tb927.8.5900	Sedlin, N-terminal conserved region, putative	ZUnknown	802
Tb927.8.5910	hypothetical protein	ZUnknown	944
Tb927.8.5930	hypothetical protein	ZUnknown	3116
Tb927.8.5940	hypothetical protein, conserved	ZUnknown	2748
Tb927.8.5950	protein kinase, putative	Protein.kinase	1091
Tb927.8.5960	hypothetical protein, conserved	ZUnknown	1488
Tb927.8.5970	cullin, putative	Ubiquitin.proteasome	2422
Tb927.8.5980	TFIIH basal transcription factor complex helicase subunit, XPD	RNA.synthesis	2417
Tb927.8.5990	NLE (NUC135) domain/WD domain, G-beta repeat, putative	ZUnknown	1777
Tb927.8.600	Bucentaur or craniofacial development, putative	ZUnknown	1208
Tb927.8.6000	fatty acid desaturase, putative	Lipids	2167
Tb927.8.6010	Heme uptake protein LHR1	Transporter	1331
Tb927.8.6020	hypothetical protein, conserved	ZUnknown	1156
Tb927.8.6040	Kinetoplast ribosomal PPR-repeat containing protein 11 	Mito.RNA	2556
Tb927.8.6050	hypothetical protein, conserved	ZUnknown	813
Tb927.8.6060	2-amino-3-ketobutyrate coenzyme A ligase, putative	Amino.acids	2101
Tb927.8.6070	basal body component,ML protein (TBBC)	Cytoskeleton	5602
Tb927.8.6080	POMP42, Glycerophosphoryl diester phosphodiesterase family	Mito.pathway	2811
Tb927.8.6090	ubiquitin-conjugating enzyme e2, putative	Ubiquitin.proteasome	3275
Tb927.8.610	hypothetical protein, conserved	ZUnknown	3519
Tb927.8.6100	hypothetical protein, conserved	ZUnknown	4122
Tb927.8.6110	3-hydroxy-3-methylglutaryl-CoA synthase, putative (HMGS)	Mito.pathway	2577
Tb927.8.6120	hypothetical protein, conserved	ZUnknown	1087
Tb927.8.6130	hypothetical protein, conserved	ZUnknown	1041
Tb927.8.6140	Galactose oxidase, central domain/Kelch motif containing protein, putative	ZUnknown	4160
Tb927.8.6150	40S ribosomal protein S8	Ribosome	808
Tb927.8.6170	transketolase, putative (TK)	PPP	2981
Tb927.8.6190	BolA-like protein, putative	ZUnknown	1083
Tb927.8.620	KREPA3	Mito.RNA	1499
Tb927.8.6200	tubulin folding cofactor D, putative	Cytoskeleton	4591
Tb927.8.6210	PI3 kinase Class (III)	Signalling	2989
Tb927.8.6220	Phosphorylated CTD interacting factor 1 WW domain containing protein, putative	ZUnknown	1833
Tb927.8.6230	hypothetical protein, conserved	ZUnknown	1438
Tb927.8.6240	TbSAXO microtubule stabilizing	Cytoskeleton	2410
Tb927.8.6250	TbNup76 Complex+149, 140, symmetric, interact MEX67	Nuclear.transport	2524
Tb927.8.6260	hypothetical protein, conserved	ZUnknown	3207
Tb927.8.6270	hypothetical protein, conserved	ZUnknown	1870
Tb927.8.6280	Putative cyclophilin, copurified with splicing complexes	RNA.processing	828
Tb927.8.6290	hypothetical protein, conserved	ZUnknown	1966
Tb927.8.630	lipoate-protein ligase, lipoyltransferase, lipoate biosynthesis protein, putative	Mito.pathway	1599
Tb927.8.6300	hypothetical protein, conserved	ZUnknown	1794
Tb927.8.6310	hypothetical protein, conserved	ZUnknown	578
Tb927.8.6320	hypothetical protein, conserved	ZUnknown	1558
Tb927.8.6330	hypothetical protein, conserved, similar to yeast Doa1p, 7WD repeats,PFU domain binding to Ubiquitin	Ubiquitin.proteasome	2809
Tb927.8.6340	CYC10, CYC2-like cyclin	Cell.cycle	5182
Tb927.8.6350	CYC11, CYC2-like cyclin	Cell.cycle	5620
Tb927.8.6360	SPRY domain containing protein, putative	ZUnknown	2853
Tb927.8.6370	hypothetical protein, conserved	ZUnknown	3812
Tb927.8.6380	hypothetical protein, conserved	ZUnknown	1079
Tb927.8.6390	lysophospholipase, putative,alpha/beta hydrolase, putative (TbLysoPLA)	Lipids	1355
Tb927.8.640	Dpy-30 motif containing protein, putative	ZUnknown	654
Tb927.8.6400	hypothetical protein, conserved	ZUnknown	1182
Tb927.8.6410	short-chain dehydrogenase, putative	Mito.pathway	1786
Tb927.8.6420	beta-ketoacyl-ACP reductase 2	Enzyme	2137
Tb927.8.6430	hypothetical protein, conserved	ZUnknown	1162
Tb927.8.6440	RBP20	RNA.binding	3011
Tb927.8.6450	inhibitor of cysteine peptidase (ICP)	Protease	1085
Tb927.8.6460	kinase binding protein CGI-121, putative	ZUnknown	1010
Tb927.8.6470	SET domain containing protein, putative	ZUnknown	1935
Tb927.8.6480	folate-binding protein YgfZ, putative	ZUnknown	1020
Tb927.8.6490	BBP122	Cytoskeleton	7185
Tb927.8.650	cation-transporting ATPase, putative	Ions	4432
Tb927.8.6500	cell division cycle protein, putative	Cell.cycle	4098
Tb927.8.6510	ubiquitin-conjugating enzyme e2, putative	Ubiquitin.proteasome	826
Tb927.8.6520	hypothetical protein, conserved	ZUnknown	1305
Tb927.8.6530	SET domain containing protein, putative	ZUnknown	1213
Tb927.8.6540	TFIIH basal transcription factor subunit (p44)	RNA.synthesis	1056
Tb927.8.6550	hypothetical protein, conserved	ZUnknown	968
Tb927.8.6560	SpoU rRNA Methylase family, putative	Mito.pathway	1122
Tb927.8.6570	hypothetical protein, conserved	ZUnknown	1743
Tb927.8.6580	SDH1 succinate dehydrogenase (complex II) subunit, flavoprotein	Mito.e.transport	3238
Tb927.8.6590	Outer mitochondrial membrane transport complex protein/Glutathione S-transferase, C-terminal domain containing protein, putative	ZUnknown	2158
Tb927.8.660	Sel1 repeat, putative	ZUnknown	993
Tb927.8.6600	SAM35, putative	Mito.membrane	948
Tb927.8.6610	hypothetical protein, conserved	ZUnknown	1454
Tb927.8.6620	hypothetical protein, conserved	ZUnknown	1116
Tb927.8.6630	hypothetical protein	ZUnknown	2609
Tb927.8.6640	Male sterility protein, putative	ZUnknown	1834
Tb927.8.6650	DRBD13	RNA.binding	5067
Tb927.8.6660	paraflagellar rod protein PFC1	Cytoskeleton	3013
Tb927.8.6670	hypothetical protein, conserved	ZUnknown	1562
Tb927.8.6680	adaptin complex AP3 sigma subunit	Vesicular.transport	634
Tb927.8.6690	RECQ2 ATP-dependent DEAD/H DNA helicase	DNA	5566
Tb927.8.670	hypothetical protein, conserved	ZUnknown	2705
Tb927.8.6740	DNA repair protein, putative	DNA	1954
Tb927.8.6750	TMA1, yeast protein associates with ribosomes	Translation	1060
Tb927.8.6770	WD domain, G-beta repeat, putative	ZUnknown	1385
Tb927.8.6780	hypothetical protein, conserved	ZUnknown	1594
Tb927.8.6790	hypothetical protein, conserved	ZUnknown	4937
Tb927.8.680	KREPA5	Mito.RNA	1277
Tb927.8.6800	hypothetical protein, conserved	Mito.pathway	1926
Tb927.8.6810	protein kinase, putative	Protein.kinase	1448
Tb927.8.6820	hypothetical protein, conserved	ZUnknown	1557
Tb927.8.6830	Kinesin-like but poor match	Cytoskeleton	6533
Tb927.8.6840	mismatch repair protein MLH1	DNA	2682
Tb927.8.6850	Zinc finger, C3HC4 type (RING finger)/EF-hand domain pair, putative	Zinc.finger	1259
Tb927.8.6860	High-temperature-induced dauer-formation protein, putative	ZUnknown	2985
Tb927.8.6870	hypothetical protein, conserved	ZUnknown	2521
Tb927.8.6880	IF2 translation initiation factor IF-2, putative	Translation	2612
Tb927.8.6890	hypothetical protein, conserved	ZUnknown	499
Tb927.8.690	peptidyl-prolyl cis-trans isomerase/rotamase, putative,PPIase, putative (PIN1)	Chaperone	1416
Tb927.8.6900	transport protein particle (TRAPP) component, putative	ZUnknown	729
Tb927.8.6910	cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative (PPIase)	Chaperone	670
Tb927.8.6920	hypothetical protein, conserved	ZUnknown	885
Tb927.8.700	DNA repair and recombination helicase protein PIF7	Mito.DNA	3811
Tb927.8.7000	E1-like ubiquitin-activating enzyme, putative (ATG10)	Ubiquitin.proteasome	678
Tb927.8.7010	chaperone protein DNAj, putative	Chaperone	769
Tb927.8.7020	peptidase, putative	Protease	3440
Tb927.8.7030	hypothetical protein, conserved	ZUnknown	1264
Tb927.8.7040	hypothetical protein, conserved	Mito.pathway	810
Tb927.8.7050	adaptin complex AP4 mu subunit	Vesicular.transport	1467
Tb927.8.7070	FAZ15 flagellar attachment zone protein	Cytoskeleton	1289
Tb927.8.7080	hypothetical protein, conserved, spectrin/polyprotein domains	ZUnknown	4920
Tb927.8.710	DRBD17	RNA.binding	6194
Tb927.8.7100	acetyl-CoA carboxylase, putative	Lipids	7297
Tb927.8.7120	Squalene synthase	Sterols	2718
Tb927.8.7130	hypothetical protein, conserved	ZUnknown	677
Tb927.8.7170	inositol polyphosphate 1-phosphatase, putative	Mito.pathway	1240
Tb927.8.7180	hypothetical protein, conserved	ZUnknown	898
Tb927.8.7190	hypothetical protein	ZUnknown	2187
Tb927.8.720	Domain of unknown function DUF59, putative	ZUnknown	2025
Tb927.8.7200	Region in Clathrin and VPS, putative	ZUnknown	3386
Tb927.8.7210	hypothetical protein, conserved	ZUnknown	643
Tb927.8.7260	kinetoplast-associated protein, putative	Mito.DNA	6687
Tb927.8.7280	emp24/gp25L/p24 family/GOLD, putative	Vesicular.transport	1309
Tb927.8.7290	Regulator of chromosome condensation (RCC1) repeat, putative	ZUnknown	1905
Tb927.8.730	nucleolar RNA-binding protein, putative	rRNA.tRNA.process	1350
Tb927.8.7340	trans-sialidase, putative,neuraminidase, putative	Membrane.protein	3410
Tb927.8.7360	hypothetical protein, conserved	ZUnknown	5770
Tb927.8.7370	hypothetical protein	ZUnknown	1767
Tb927.8.7380	dihydrolipoamide dehydrogenase, point mutation,acetoin dehydrogenase e3 component, putative	Enzyme	1865
Tb927.8.7440	lipase, putative	Lipids	2539
Tb927.8.7480	hypothetical protein, conserved, no clear yeast or human matches	ZUnknown	1996
Tb927.8.750	nucleolar RNA-binding protein, putative	rRNA.tRNA.process	1672
Tb927.8.7510	p-nitrophenylphosphatase, putative	Enzyme	1572
Tb927.8.7520	aminopeptidase, putative	Protease	2001
Tb927.8.7550	hypothetical protein	ZUnknown	2309
Tb927.8.7560	CorA-like Mg2+ transporter protein, putative	ZUnknown	3001
Tb927.8.7570	tRNA-dihydrouridine synthase 1, putative	rRNA.tRNA.process	1598
Tb927.8.7580	RING-variant domain containing protein, putative	ZUnknown	4645
Tb927.8.770	hypothetical protein, conserved	ZUnknown	3307
Tb927.8.7710	hypothetical protein, conserved	ZUnknown	2291
Tb927.8.7720	hypothetical protein, conserved	ZUnknown	4866
Tb927.8.7730	Sphingosine N-acyltransferase, putative	Lipids	2327
Tb927.8.7750	hypothetical protein, conserved	ZUnknown	6289
Tb927.8.7760	hypothetical protein, conserved, collagen-binding domain, quite serine-rich	ZUnknown	4046
Tb927.8.7770	aldehyde dehydrogenase family, putative	ZUnknown	3664
Tb927.8.7790	zinc finger domain, LSD1 subclass, putative	Zinc.finger	2285
Tb927.8.780	hypothetical protein, conserved	ZUnknown	3078
Tb927.8.7800	hypothetical protein, conserved	ZUnknown	5582
Tb927.8.7810	hypothetical protein, conserved	ZUnknown	1551
Tb927.8.7820	hypothetical protein, conserved, Cold-shock DNA-binding domain.	ZUnknown	1515
Tb927.8.7830	hypothetical protein, conserved	ZUnknown	5643
Tb927.8.7840	dynein heavy chain, putative, not a DHC in Wickstead analysis	Cytoskeleton	3182
Tb927.8.7850	hypothetical protein, conserved	ZUnknown	7146
Tb927.8.790	hypothetical protein, conserved	ZUnknown	4832
Tb927.8.7950	Flagellar Member 4 (FLAM4)	Cytoskeleton	7128
Tb927.8.7960	hypothetical protein	ZUnknown	1440
Tb927.8.7970	hypothetical protein, brucei-evansi-specific	ZUnknown	2198
Tb927.8.7990	Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative	ZUnknown	15414
Tb927.8.800	Domain of unknown function (DUF3437), putative	ZUnknown	7960
Tb927.8.8010	hypothetical protein, conserved	ZUnknown	2401
Tb927.8.8020	monoglyceride lipase, putative	Lipids	2946
Tb927.8.8030	emp24/gp25L/p24 family/GOLD	Vesicular.transport	1433
Tb927.8.8040	kinetoplastid-specific phospho-protein phosphatase, putative	Protein.phosphatase	1719
Tb927.8.8050	TbNup75 Connect inner-outer, FG, symmetrical, paralogue pf Nup64	Nuclear.transport	2967
Tb927.8.810	radial spoke protein RSP9, putative	Cytoskeleton	2197
Tb927.8.8120	hypothetical protein, conserved	ZUnknown	1299
Tb927.8.8130	hypothetical protein, conserved	ZUnknown	4408
Tb927.8.8140	small GTP-binding rab protein, putative	Vesicular.transport	2318
Tb927.8.8150	C2 domain containing protein, putative	ZUnknown	1835
Tb927.8.8160	hypothetical protein, conserved	ZUnknown	4039
Tb927.8.820	VID27 cytoplasmic protein, putative	ZUnknown	2330
Tb927.8.8270	hypothetical protein, conserved	ZUnknown	5702
Tb927.8.8280	hypothetical protein, conserved, no domains, K-specific	ZUnknown	1546
Tb927.8.830	Protein of unknown function (DUF3608), putative	ZUnknown	6333
Tb927.8.8310	chaperone protein DNAj, putative	Chaperone	1493
Tb927.8.8320	hypothetical protein, conserved	ZUnknown	4319
Tb927.8.8340	CRAL/TRIO domain containing protein, putative	ZUnknown	843
Tb927.8.8360	GRESAG 4, putative receptor-type adenylate cyclase	GRESAG	2021
Tb927.8.840	hypothetical protein, conserved	ZUnknown	4269
Tb927.8.850	hypothetical protein, conserved	ZUnknown	3166
Tb927.8.860	hypothetical protein, conserved	ZUnknown	2587
Tb927.8.870	serine/threonine kinase, putative,protein kinase, putative	Protein.kinase	5945
Tb927.8.880	hypothetical protein	ZUnknown	5596
Tb927.8.890	Ras-related protein Rab1A	Vesicular.transport	2243
Tb927.8.900	splicing factor TSR1 (TSR1)	RNA.processing	4030
Tb927.8.910	hypothetical protein, conserved, Qn domains, PRK14951 domain (DNA polymerase III subunits gamma and tau, E= -3), kinetoplastid specific	ZUnknown	1812
Tb927.8.920	ubiquitin-conjugating enzyme e2, putative (PEX4?)	Ubiquitin.proteasome	917
Tb927.8.930	hypothetical protein, conserved, predicted GPI anchor	Membrane.protein	1443
Tb927.8.940	hypothetical protein, conserved, no clear yeast or human matches	ZUnknown	8349
Tb927.8.980	Phosphoacetylglucosamine mutase PAGM, acts as phosphoglucomutase	Glucose.glycerol	5629
Tb927.8.990	RBP33	RNA.binding	2750
Tb927.9.10000	hypothetical protein, conserved	ZUnknown	NA
Tb927.9.10010	Sec63 homologue, chaperone protein DNAj	Vesicular.transport	NA
Tb927.9.10040	protein kinase, putative	Protein.kinase	NA
Tb927.9.10050	60Kd inner membrane protein, putative	ZUnknown	NA
Tb927.9.10060	hypothetical protein, conserved	ZUnknown	NA
Tb927.9.10070	hypothetical protein, conserved	Mito.pathway	NA
Tb927.9.10080	phosphatidylserine decarboxylase, putative	Lipids	NA
Tb927.9.10100	Possible histone methyltransferase: 7 SET domains.	Chromatin	NA
Tb927.9.10140	Uncharacterised conserved protein, putative	ZUnknown	NA
Tb927.9.10150	hypothetical protein, conserved	ZUnknown	NA
Tb927.9.10160	hypothetical protein, conserved	ZUnknown	NA
Tb927.9.10170	predicted zinc finger protein	Zinc.finger	662
